MANAGEMENT_TYPE_USE,JURISDICTION,JURISDICTIONAL_WATERS,FMP,SECTOR_USE,SUBSECTOR_USE,REGION,SPP_NAME,CLUSTER
PROHIBITED SALE AND PURCHASE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,ALL,CARIBBEAN,"HIND, RED",2466
PROHIBITED SALE AND PURCHASE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,ALL,CARIBBEAN,"HIND, RED",2467
PROHIBITED SALE AND PURCHASE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,ALL,CARIBBEAN,"SNAPPER, MUTTON",2468
PROHIBITED SALE AND PURCHASE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,ALL,CARIBBEAN,"SNAPPER, MUTTON",2469
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,"SNAPPER, YELLOWTAIL",2470
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,"SNAPPER, YELLOWTAIL",2471
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,ALL,CARIBBEAN,"PARROTFISH, QUEEN",2472
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,ALL,CARIBBEAN,"PARROTFISH, QUEEN",2473
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,ALL,CARIBBEAN,"CONCH, QUEEN",2474
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,ALL,CARIBBEAN,"CONCH, QUEEN",2475
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,ALL,CARIBBEAN,"LOBSTER, CARIBBEAN SPINY",2476
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,ALL,CARIBBEAN,"LOBSTER, CARIBBEAN SPINY",2477
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,ALL,CARIBBEAN,"SNAPPER, YELLOWTAIL",2478
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,ALL,CARIBBEAN,"SNAPPER, YELLOWTAIL",2479
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,ALL,CARIBBEAN,"LOBSTER, CARIBBEAN SPINY",2480
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,ALL,CARIBBEAN,"LOBSTER, CARIBBEAN SPINY",2481
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,ALL,CARIBBEAN,"SNAPPER, YELLOWTAIL",2482
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,ALL,CARIBBEAN,"SNAPPER, YELLOWTAIL",2483
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,ALL,CARIBBEAN,"PARROTFISH, PRINCESS",2484
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,ALL,CARIBBEAN,"PARROTFISH, PRINCESS",2485
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,"LOBSTER, CARIBBEAN SPINY",2486
MINIMUM SIZE LIMIT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,"LOBSTER, CARIBBEAN SPINY",2487
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,ALL,CARIBBEAN,"SNAPPER, VERMILION",2488
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,ALL,CARIBBEAN,"SNAPPER, VERMILION",2489
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,ALL,CARIBBEAN,"SNAPPER, SILK",2490
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,ALL,CARIBBEAN,"SNAPPER, SILK",2491
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,ALL,CARIBBEAN,"SNAPPER, BLACKFIN",2492
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,ALL,CARIBBEAN,"SNAPPER, BLACKFIN",2493
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,ALL,CARIBBEAN,"SNAPPER, BLACK",2494
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,ALL,CARIBBEAN,"SNAPPER, BLACK",2495
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,ALL,CARIBBEAN,"CONCH, QUEEN",2496
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,ALL,CARIBBEAN,"CONCH, QUEEN",2497
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,ALL,CARIBBEAN,"SNAPPER, MUTTON",2498
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,ALL,CARIBBEAN,"SNAPPER, MUTTON",2499
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,ALL,CARIBBEAN,"SNAPPER, LANE",2500
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,ALL,CARIBBEAN,"SNAPPER, LANE",2501
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,ALL,CARIBBEAN,"SNAPPER, SILK",2502
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,ALL,CARIBBEAN,"SNAPPER, SILK",2503
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,ALL,CARIBBEAN,"SNAPPER, VERMILION",2504
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,ALL,CARIBBEAN,"SNAPPER, VERMILION",2505
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,ALL,CARIBBEAN,"SNAPPER, BLACKFIN",2506
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,ALL,CARIBBEAN,"SNAPPER, BLACKFIN",2507
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,ALL,CARIBBEAN,"SNAPPER, BLACK",2508
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,ALL,CARIBBEAN,"SNAPPER, BLACK",2509
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,"SNAPPER, VERMILION",2510
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,"SNAPPER, VERMILION",2511
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,"SNAPPER, SILK",2512
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,"SNAPPER, SILK",2513
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,"SNAPPER, BLACKFIN",2514
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,"SNAPPER, BLACKFIN",2515
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,"SNAPPER, BLACK",2516
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,"SNAPPER, BLACK",2517
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,"SNAPPER, MUTTON",2518
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,"SNAPPER, MUTTON",2519
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,"SNAPPER, LANE",2520
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,"SNAPPER, LANE",2521
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,ALL,CARIBBEAN,"SNAPPER, LANE",2522
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,ALL,CARIBBEAN,"SNAPPER, LANE",2523
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,ALL,CARIBBEAN,"SNAPPER, MUTTON",2524
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,ALL,CARIBBEAN,"SNAPPER, MUTTON",2525
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,ALL,CARIBBEAN,"GROUPER, YELLOWFIN",2526
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,ALL,CARIBBEAN,"GROUPER, YELLOWFIN",2527
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,ALL,CARIBBEAN,"GROUPER, TIGER",2528
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,ALL,CARIBBEAN,"GROUPER, TIGER",2529
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,ALL,CARIBBEAN,"GROUPER, RED",2530
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,ALL,CARIBBEAN,"GROUPER, RED",2531
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,"HIND, RED",2532
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,"HIND, RED",2533
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,ALL,CARIBBEAN,"PARROTFISH, RAINBOW",2534
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,ALL,CARIBBEAN,"PARROTFISH, RAINBOW",2535
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,ALL,CARIBBEAN,"PARROTFISH, MIDNIGHT",2536
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,ALL,CARIBBEAN,"PARROTFISH, MIDNIGHT",2537
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,ALL,CARIBBEAN,"CONCH, QUEEN",2538
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,ALL,CARIBBEAN,"CONCH, QUEEN",2539
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,"GROUPER, TIGER",2540
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,"GROUPER, TIGER",2541
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,"GROUPER, BLACK",2542
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,"GROUPER, BLACK",2543
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,"GROUPER, RED",2544
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,"GROUPER, RED",2545
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,ALL,CARIBBEAN,"GROUPER, BLACK",2546
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,ALL,CARIBBEAN,"GROUPER, BLACK",2547
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,"GROUPER, YELLOWEDGE",2548
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,"GROUPER, YELLOWEDGE",2549
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,"GROUPER, YELLOWFIN",2550
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,"GROUPER, YELLOWFIN",2551
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,ALL,CARIBBEAN,"GROUPER, BLACK",2552
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,ALL,CARIBBEAN,"GROUPER, BLACK",2553
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,ALL,CARIBBEAN,"GROUPER, RED",2554
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,ALL,CARIBBEAN,"GROUPER, RED",2555
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,ALL,CARIBBEAN,"GROUPER, TIGER",2556
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,ALL,CARIBBEAN,"GROUPER, TIGER",2557
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,ALL,CARIBBEAN,"GROUPER, YELLOWEDGE",2558
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,ALL,CARIBBEAN,"GROUPER, YELLOWEDGE",2559
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,ALL,CARIBBEAN,"GROUPER, YELLOWFIN",2560
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,ALL,CARIBBEAN,"GROUPER, YELLOWFIN",2561
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,"GROUPER, NASSAU",2562
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,"GROUPER, NASSAU",2563
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,"GROUPER, GOLIATH",2564
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,"GROUPER, GOLIATH",2565
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,"PARROTFISH, RAINBOW",2566
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,"PARROTFISH, RAINBOW",2567
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,"PARROTFISH, MIDNIGHT",2568
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,"PARROTFISH, MIDNIGHT",2569
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,"CONCH, QUEEN",2570
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,"CONCH, QUEEN",2571
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,"RAY, GIANT MANTA",2572
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,"RAY, GIANT MANTA",2573
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,"RAY, SPOTTED EAGLE",2574
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,"RAY, SPOTTED EAGLE",2575
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,"STINGRAY, SOUTHERN",2576
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,"STINGRAY, SOUTHERN",2577
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,ALL,CARIBBEAN,"GROUPER, GOLIATH",2578
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,ALL,CARIBBEAN,"GROUPER, GOLIATH",2579
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,ALL,CARIBBEAN,"GROUPER, NASSAU",2580
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,ALL,CARIBBEAN,"GROUPER, NASSAU",2581
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,ALL,CARIBBEAN,"PARROTFISH, BLUE",2582
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,ALL,CARIBBEAN,"PARROTFISH, BLUE",2583
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,ALL,CARIBBEAN,"PARROTFISH, RAINBOW",2584
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,ALL,CARIBBEAN,"PARROTFISH, RAINBOW",2585
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,ALL,CARIBBEAN,"PARROTFISH, MIDNIGHT",2586
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,ALL,CARIBBEAN,"PARROTFISH, MIDNIGHT",2587
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,ALL,CARIBBEAN,"GROUPER, GOLIATH",2588
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,ALL,CARIBBEAN,"GROUPER, GOLIATH",2589
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,ALL,CARIBBEAN,"GROUPER, NASSAU",2590
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,ALL,CARIBBEAN,"GROUPER, NASSAU",2591
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,ALL,CARIBBEAN,"PARROTFISH, BLUE",2592
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,ALL,CARIBBEAN,"PARROTFISH, BLUE",2593
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,"PARROTFISH, BLUE",2594
PROHIBITED SPECIES,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,"PARROTFISH, BLUE",2595
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,POISON,CARIBBEAN,PROHIBITED GEAR: REEF FISH,2596
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,POISON,CARIBBEAN,PROHIBITED GEAR: REEF FISH,2597
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,DIVING,CARIBBEAN,"CONCH, QUEEN",2598
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,DIVING,CARIBBEAN,"CONCH, QUEEN",2599
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,POISON,CARIBBEAN,PROHIBITED GEAR: REEF FISH,2600
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,POISON,CARIBBEAN,PROHIBITED GEAR: REEF FISH,2601
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,GILLNETS OR TRAMMEL NETS,CARIBBEAN,PROHIBITED GEAR: REEF FISH,2602
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,GILLNETS OR TRAMMEL NETS,CARIBBEAN,PROHIBITED GEAR: REEF FISH,2603
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,GILLNETS OR TRAMMEL NETS,CARIBBEAN,PROHIBITED GEAR: REEF FISH,2604
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,GILLNETS OR TRAMMEL NETS,CARIBBEAN,PROHIBITED GEAR: REEF FISH,2605
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,GILLNETS OR TRAMMEL NETS,CARIBBEAN,PROHIBITED GEAR: REEF FISH,2606
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,GILLNETS OR TRAMMEL NETS,CARIBBEAN,PROHIBITED GEAR: REEF FISH,2607
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,POWERHEAD,CARIBBEAN,PROHIBITED GEAR: REEF FISH,2608
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,POWERHEAD,CARIBBEAN,PROHIBITED GEAR: REEF FISH,2609
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,RECREATIONAL,POWERHEAD,CARIBBEAN,PROHIBITED GEAR: REEF FISH,2610
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. CROIX,COMMERCIAL,POWERHEAD,CARIBBEAN,PROHIBITED GEAR: REEF FISH,2611
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,POWERHEAD,CARIBBEAN,PROHIBITED GEAR: REEF FISH,2612
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,POWERHEAD,CARIBBEAN,PROHIBITED GEAR: REEF FISH,2613
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,SPEARS AND HOOKS,CARIBBEAN,"LOBSTER, CARIBBEAN SPINY",2614
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,SPEARS AND HOOKS,CARIBBEAN,"LOBSTER, CARIBBEAN SPINY",2615
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,RECREATIONAL,SPEARS AND HOOKS,CARIBBEAN,"LOBSTER, CARIBBEAN SPINY",2616
PROHIBITED GEAR,FEDERAL,EEZ,FMP FOR THE EEZ AROUND ST. THOMAS AND ST. JOHN,COMMERCIAL,SPEARS AND HOOKS,CARIBBEAN,"LOBSTER, CARIBBEAN SPINY",2617
